Date,Open,High,Low,Close,Adj Close,Volume
2010-04-12,11460.000000,11520.000000,11105.000000,11210.000000,11210.000000,1955162
2010-04-13,11245.000000,11270.000000,11030.000000,11175.000000,11175.000000,1732571
2010-04-14,11230.000000,11545.000000,11225.000000,11510.000000,11510.000000,1969305
2010-04-15,11650.000000,11655.000000,11460.000000,11575.000000,11575.000000,1695618
2010-04-16,11520.000000,11555.000000,11280.000000,11410.000000,11410.000000,1803557
2010-04-19,11180.000000,11290.000000,10985.000000,11020.000000,11020.000000,1959877
2010-04-20,11120.000000,11225.000000,11070.000000,11165.000000,11165.000000,1388949
2010-04-21,11250.000000,11600.000000,11250.000000,11550.000000,11550.000000,1746131
2010-04-22,11500.000000,11500.000000,11265.000000,11410.000000,11410.000000,1312414
2010-04-23,11500.000000,11520.000000,11335.000000,11385.000000,11385.000000,1510572
2010-04-26,11550.000000,11750.000000,11505.000000,11630.000000,11630.000000,1506758
2010-04-27,11630.000000,11650.000000,11515.000000,11605.000000,11605.000000,1072594
2010-04-28,11280.000000,11315.000000,11115.000000,11300.000000,11300.000000,2006917
2010-04-29,11370.000000,11380.000000,11160.000000,11295.000000,11295.000000,1503545
2010-04-30,11400.000000,11525.000000,11400.000000,11455.000000,11455.000000,1606141
2010-05-03,11385.000000,11455.000000,11100.000000,11140.000000,11140.000000,1996271
2010-05-04,11260.000000,11305.000000,11050.000000,11115.000000,11115.000000,1861300
2010-05-06,10660.000000,11095.000000,10565.000000,10620.000000,10620.000000,2398472
2010-05-07,10130.000000,10285.000000,9905.000000,10135.000000,10135.000000,3307977
2010-05-10,10240.000000,10525.000000,10215.000000,10500.000000,10500.000000,1932595
2010-05-11,10750.000000,10755.000000,10325.000000,10355.000000,10355.000000,2829487
2010-05-12,10445.000000,10590.000000,10310.000000,10310.000000,10310.000000,1884561
2010-05-13,10510.000000,10800.000000,10510.000000,10695.000000,10695.000000,1742257
2010-05-14,10580.000000,10780.000000,10420.000000,10685.000000,10685.000000,1658275
2010-05-17,10425.000000,10425.000000,10090.000000,10160.000000,10160.000000,2971775
2010-05-18,10235.000000,10285.000000,9970.000000,10095.000000,10095.000000,2697957
2010-05-19,9965.000000,9970.000000,9630.000000,9845.000000,9845.000000,3982716
2010-05-20,9745.000000,9955.000000,9465.000000,9565.000000,9565.000000,2791336
2010-05-24,9400.000000,9755.000000,9400.000000,9635.000000,9635.000000,2572810
2010-05-25,9485.000000,9485.000000,8975.000000,9120.000000,9120.000000,5804903
2010-05-26,9240.000000,9420.000000,9060.000000,9250.000000,9250.000000,3802967
2010-05-27,9140.000000,9620.000000,9100.000000,9570.000000,9570.000000,3413513
2010-05-28,9765.000000,9820.000000,9615.000000,9800.000000,9800.000000,3549724
2010-05-31,9730.000000,9975.000000,9715.000000,9950.000000,9950.000000,3057328
2010-06-01,9890.000000,9995.000000,9850.000000,9890.000000,9890.000000,2512615
2010-06-03,10015.000000,10375.000000,9980.000000,10340.000000,10340.000000,2312304
2010-06-04,10365.000000,10400.000000,10260.000000,10360.000000,10360.000000,2124137
2010-06-07,9920.000000,10030.000000,9795.000000,10005.000000,10005.000000,3170189
2010-06-08,9970.000000,10265.000000,9880.000000,10205.000000,10205.000000,3123579
2010-06-09,10225.000000,10240.000000,10020.000000,10090.000000,10090.000000,2630575
2010-06-10,10120.000000,10310.000000,10025.000000,10200.000000,10200.000000,3066047
2010-06-11,10425.000000,10550.000000,10315.000000,10500.000000,10500.000000,3488131
2010-06-14,10605.000000,10845.000000,10580.000000,10720.000000,10720.000000,2451031
2010-06-15,10750.000000,10825.000000,10620.000000,10740.000000,10740.000000,2018514
2010-06-16,11010.000000,11010.000000,10820.000000,10900.000000,10900.000000,2651512
2010-06-17,10905.000000,10975.000000,10865.000000,10905.000000,10905.000000,1474705
2010-06-18,10925.000000,10970.000000,10850.000000,10930.000000,10930.000000,1933841
2010-06-21,11100.000000,11360.000000,11090.000000,11295.000000,11295.000000,3507151
2010-06-22,11210.000000,11230.000000,11110.000000,11180.000000,11180.000000,1696614
2010-06-23,11020.000000,11200.000000,11020.000000,11075.000000,11075.000000,1977039
2010-06-24,11095.000000,11300.000000,11030.000000,11225.000000,11225.000000,1833166
2010-06-25,11055.000000,11160.000000,10975.000000,11060.000000,11060.000000,2615543
2010-06-28,11140.000000,11165.000000,11010.000000,11115.000000,11115.000000,1735112
2010-06-29,11135.000000,11240.000000,10800.000000,10810.000000,10810.000000,3353040
2010-06-30,10530.000000,10640.000000,10445.000000,10590.000000,10590.000000,2816561
2010-07-01,10440.000000,10575.000000,10140.000000,10380.000000,10380.000000,3927276
2010-07-02,10400.000000,10475.000000,10200.000000,10240.000000,10240.000000,2269424
2010-07-05,10260.000000,10340.000000,10180.000000,10300.000000,10300.000000,1386529
2010-07-06,10250.000000,10435.000000,9950.000000,10375.000000,10375.000000,3976422
2010-07-07,10430.000000,10435.000000,10150.000000,10260.000000,10260.000000,2526469
2010-07-08,10505.000000,10650.000000,10505.000000,10630.000000,10630.000000,2923962
2010-07-09,10760.000000,10980.000000,10605.000000,10965.000000,10965.000000,4119754
2010-07-12,11050.000000,11065.000000,10955.000000,11050.000000,11050.000000,2122508
2010-07-13,11070.000000,11345.000000,11070.000000,11155.000000,11155.000000,3422080
2010-07-14,11370.000000,11565.000000,11355.000000,11480.000000,11480.000000,2688587
2010-07-15,11425.000000,11480.000000,11345.000000,11380.000000,11380.000000,2336610
2010-07-16,11365.000000,11405.000000,11150.000000,11180.000000,11180.000000,2952925
2010-07-19,10870.000000,11150.000000,10840.000000,11000.000000,11000.000000,2726866
2010-07-20,11010.000000,11120.000000,10870.000000,11055.000000,11055.000000,2912164
2010-07-21,11240.000000,11330.000000,11115.000000,11280.000000,11280.000000,2839263
2010-07-22,11125.000000,11315.000000,11090.000000,11110.000000,11110.000000,2563591
2010-07-23,11375.000000,11450.000000,11265.000000,11400.000000,11400.000000,2818035
2010-07-26,11520.000000,11580.000000,11405.000000,11560.000000,11560.000000,2250690
2010-07-27,11640.000000,11645.000000,11550.000000,11555.000000,11555.000000,2212731
2010-07-28,11500.000000,11680.000000,11500.000000,11680.000000,11680.000000,2289176
2010-07-29,11620.000000,11670.000000,11570.000000,11610.000000,11610.000000,1694546
2010-07-30,11575.000000,11605.000000,11400.000000,11410.000000,11410.000000,2931444
2010-08-02,11525.000000,11780.000000,11515.000000,11740.000000,11740.000000,2295490
2010-08-03,11915.000000,11915.000000,11780.000000,11840.000000,11840.000000,2408622
2010-08-04,11875.000000,11880.000000,11660.000000,11775.000000,11775.000000,2212772
2010-08-05,11855.000000,11930.000000,11630.000000,11760.000000,11760.000000,3193515
2010-08-06,11705.000000,11775.000000,11585.000000,11725.000000,11725.000000,1895541
2010-08-09,11655.000000,11795.000000,11590.000000,11795.000000,11795.000000,1379955
2010-08-10,11795.000000,11835.000000,11640.000000,11670.000000,11670.000000,2212696
2010-08-11,11550.000000,11610.000000,11275.000000,11280.000000,11280.000000,3324948
2010-08-12,11045.000000,11090.000000,10870.000000,10870.000000,10870.000000,2414089
2010-08-13,10945.000000,11130.000000,10855.000000,11105.000000,11105.000000,2045630
2010-08-16,11065.000000,11075.000000,10715.000000,11055.000000,11055.000000,3327260
2010-08-17,11020.000000,11255.000000,10900.000000,11255.000000,11255.000000,2486987
2010-08-18,11285.000000,11350.000000,11200.000000,11325.000000,11325.000000,2791767
2010-08-19,11315.000000,11675.000000,11305.000000,11650.000000,11650.000000,2140199
2010-08-20,11500.000000,11620.000000,11440.000000,11540.000000,11540.000000,2056037
2010-08-23,11565.000000,11785.000000,11475.000000,11500.000000,11500.000000,3610226
2010-08-24,11445.000000,11550.000000,11195.000000,11350.000000,11350.000000,3393126
2010-08-25,11220.000000,11270.000000,11020.000000,11020.000000,11020.000000,3570078
2010-08-26,11105.000000,11140.000000,10955.000000,10960.000000,10960.000000,2648251
2010-08-27,10860.000000,11000.000000,10810.000000,10930.000000,10930.000000,2521341
2010-08-30,11180.000000,11375.000000,11145.000000,11370.000000,11370.000000,2365112
2010-08-31,11170.000000,11250.000000,11035.000000,11040.000000,11040.000000,2837359
2010-09-01,11110.000000,11425.000000,11110.000000,11365.000000,11365.000000,2346906
2010-09-02,11620.000000,11630.000000,11390.000000,11520.000000,11520.000000,3252903
2010-09-03,11575.000000,11645.000000,11515.000000,11530.000000,11530.000000,2342528
2010-09-06,11670.000000,11715.000000,11625.000000,11705.000000,11705.000000,1501660
2010-09-07,11705.000000,11725.000000,11625.000000,11625.000000,11625.000000,1376769
2010-09-08,11540.000000,11570.000000,11395.000000,11485.000000,11485.000000,2320098
2010-09-09,11525.000000,11640.000000,11425.000000,11570.000000,11570.000000,2864782
2010-09-10,11620.000000,11920.000000,11620.000000,11820.000000,11820.000000,2714534
2010-09-13,11900.000000,12080.000000,11900.000000,12045.000000,12045.000000,2101606
2010-09-14,12080.000000,12115.000000,12005.000000,12030.000000,12030.000000,3228410
2010-09-15,12045.000000,12190.000000,11990.000000,12100.000000,12100.000000,2660495
2010-09-16,12120.000000,12130.000000,11945.000000,11945.000000,11945.000000,1925953
2010-09-17,12020.000000,12175.000000,11970.000000,12160.000000,12160.000000,2012931
2010-09-20,12080.000000,12230.000000,11980.000000,12160.000000,12160.000000,2101364
2010-09-24,12105.000000,12315.000000,12085.000000,12280.000000,12280.000000,2219039
2010-09-27,12430.000000,12515.000000,12395.000000,12475.000000,12475.000000,2072205
2010-09-28,12415.000000,12515.000000,12415.000000,12455.000000,12455.000000,1320921
2010-09-29,12520.000000,12750.000000,12515.000000,12615.000000,12615.000000,1532411
2010-09-30,12640.000000,12680.000000,12580.000000,12630.000000,12630.000000,1654806
2010-10-01,12675.000000,12880.000000,12630.000000,12765.000000,12765.000000,2058029
2010-10-04,12860.000000,12860.000000,12730.000000,12740.000000,12740.000000,2481684
2010-10-05,12670.000000,12820.000000,12660.000000,12790.000000,12790.000000,2088351
2010-10-06,13010.000000,13170.000000,12950.000000,13150.000000,13150.000000,1687209
2010-10-07,13140.000000,13150.000000,13045.000000,13080.000000,13080.000000,2102999
2010-10-08,13100.000000,13120.000000,12950.000000,13005.000000,13005.000000,2594726
2010-10-11,13140.000000,13150.000000,12900.000000,12900.000000,12900.000000,1938823
2010-10-12,12900.000000,13000.000000,12500.000000,12575.000000,12575.000000,4158709
2010-10-13,12660.000000,12750.000000,12550.000000,12675.000000,12675.000000,2432227
2010-10-14,12800.000000,13005.000000,12785.000000,13005.000000,13005.000000,2578317
2010-10-15,13005.000000,13075.000000,12915.000000,13055.000000,13055.000000,2043572
2010-10-18,13060.000000,13075.000000,12595.000000,12595.000000,12595.000000,3523590
2010-10-19,12695.000000,12720.000000,12360.000000,12365.000000,12365.000000,2779859
2010-10-20,12245.000000,12580.000000,12075.000000,12505.000000,12505.000000,4794891
2010-10-21,12585.000000,12600.000000,12315.000000,12590.000000,12590.000000,3139078
2010-10-22,12650.000000,12925.000000,12645.000000,12895.000000,12895.000000,2844634
2010-10-25,12945.000000,13245.000000,12925.000000,13165.000000,13165.000000,2636716
2010-10-26,13160.000000,13205.000000,13070.000000,13190.000000,13190.000000,2299308
2010-10-27,13190.000000,13235.000000,12905.000000,12955.000000,12955.000000,3309953
2010-10-28,12975.000000,13040.000000,12915.000000,12975.000000,12975.000000,1531658
2010-10-29,13025.000000,13065.000000,12565.000000,12595.000000,12595.000000,3363867
2010-11-01,12705.000000,13085.000000,12585.000000,13085.000000,13085.000000,2546572
2010-11-02,13020.000000,13155.000000,12980.000000,13100.000000,13100.000000,2573782
2010-11-03,13180.000000,13485.000000,13180.000000,13360.000000,13360.000000,4262127
2010-11-04,13415.000000,13500.000000,13395.000000,13460.000000,13460.000000,1653101
2010-11-05,13800.000000,13865.000000,13465.000000,13465.000000,13465.000000,2979269
2010-11-08,13600.000000,13620.000000,13360.000000,13550.000000,13550.000000,1936236
2010-11-09,13600.000000,13615.000000,13435.000000,13595.000000,13595.000000,1483075
2010-11-10,13565.000000,13930.000000,13545.000000,13930.000000,13930.000000,2122221
2010-11-11,13895.000000,14110.000000,13835.000000,13870.000000,13870.000000,2609087
2010-11-12,13775.000000,13855.000000,13100.000000,13225.000000,13225.000000,6152743
2010-11-15,13185.000000,13440.000000,13155.000000,13265.000000,13265.000000,2889899
2010-11-16,13265.000000,13340.000000,12965.000000,13070.000000,13070.000000,4095314
2010-11-17,12920.000000,13200.000000,12825.000000,13045.000000,13045.000000,2511913
2010-11-18,13110.000000,13480.000000,13110.000000,13470.000000,13470.000000,2821385
2010-11-19,13540.000000,13635.000000,13445.000000,13620.000000,13620.000000,2675930
2010-11-22,13750.000000,13860.000000,13635.000000,13755.000000,13755.000000,3401540
2010-11-23,13670.000000,13705.000000,13365.000000,13505.000000,13505.000000,3416147
2010-11-24,13190.000000,13575.000000,12960.000000,13540.000000,13540.000000,4638498
2010-11-25,13615.000000,13675.000000,13370.000000,13560.000000,13560.000000,3114364
2010-11-26,13595.000000,13680.000000,13200.000000,13250.000000,13250.000000,4385016
2010-11-29,13205.000000,13450.000000,13070.000000,13170.000000,13170.000000,3726940
2010-11-30,13170.000000,13475.000000,13100.000000,13340.000000,13340.000000,4045053
2010-12-01,13350.000000,13575.000000,13265.000000,13575.000000,13575.000000,3321658
2010-12-02,13725.000000,13910.000000,13710.000000,13865.000000,13865.000000,3108583
2010-12-03,13955.000000,14080.000000,13950.000000,14075.000000,14075.000000,2662879
2010-12-06,14105.000000,14125.000000,14000.000000,14085.000000,14085.000000,1980291
2010-12-07,14085.000000,14230.000000,14060.000000,14210.000000,14210.000000,2159449
2010-12-08,14205.000000,14290.000000,14080.000000,14080.000000,14080.000000,2297608
2010-12-09,14160.000000,14520.000000,14150.000000,14520.000000,14520.000000,2066349
2010-12-10,14520.000000,14580.000000,14435.000000,14565.000000,14565.000000,2288351
2010-12-13,14660.000000,14790.000000,14565.000000,14790.000000,14790.000000,2197928
2010-12-14,14820.000000,14915.000000,14765.000000,14890.000000,14890.000000,1846697
2010-12-15,14925.000000,14945.000000,14825.000000,14935.000000,14935.000000,2039687
2010-12-16,14875.000000,15040.000000,14830.000000,14885.000000,14885.000000,2399006
2010-12-17,14950.000000,15205.000000,14920.000000,15170.000000,15170.000000,2303619
2010-12-20,14950.000000,15170.000000,14855.000000,15160.000000,15160.000000,4929420
2010-12-21,15305.000000,15550.000000,15300.000000,15465.000000,15465.000000,2044447
2010-12-22,15505.000000,15520.000000,15430.000000,15495.000000,15495.000000,1710009
2010-12-23,15515.000000,15530.000000,15370.000000,15450.000000,15450.000000,1941581
2010-12-24,15450.000000,15530.000000,15360.000000,15360.000000,15360.000000,1523514
2010-12-27,15280.000000,15450.000000,15230.000000,15290.000000,15290.000000,2026011
2010-12-28,15310.000000,15595.000000,15310.000000,15520.000000,15520.000000,2503731
2010-12-29,15600.000000,15815.000000,15535.000000,15815.000000,15815.000000,1998210
2010-12-30,15890.000000,15995.000000,15845.000000,15965.000000,15965.000000,1945777
2011-01-03,16090.000000,16210.000000,16055.000000,16190.000000,16190.000000,1748449
2011-01-04,16300.000000,16405.000000,16200.000000,16405.000000,16405.000000,1991214
2011-01-05,16390.000000,16430.000000,16335.000000,16425.000000,16425.000000,1645317
2011-01-06,16500.000000,16570.000000,16185.000000,16295.000000,16295.000000,2833956
2011-01-07,16225.000000,16450.000000,16190.000000,16440.000000,16440.000000,2235084
2011-01-10,16380.000000,16405.000000,16095.000000,16240.000000,16240.000000,2760630
2011-01-11,16250.000000,16345.000000,15935.000000,16325.000000,16325.000000,2871471
2011-01-12,16355.000000,16470.000000,16305.000000,16435.000000,16435.000000,1866119
2011-01-13,16525.000000,16690.000000,16290.000000,16510.000000,16510.000000,4147795
2011-01-14,16510.000000,16680.000000,16250.000000,16655.000000,16655.000000,3738596
2011-01-17,16720.000000,16810.000000,16560.000000,16560.000000,16560.000000,2416401
2011-01-18,16510.000000,16745.000000,16450.000000,16485.000000,16485.000000,2577296
2011-01-19,16620.000000,16815.000000,16325.000000,16790.000000,16790.000000,3592458
2011-01-20,16700.000000,16730.000000,16570.000000,16620.000000,16620.000000,2871932
2011-01-21,16545.000000,16595.000000,16015.000000,16030.000000,16030.000000,5408850
2011-01-24,15965.000000,16205.000000,15950.000000,16170.000000,16170.000000,3441642
2011-01-25,16320.000000,16550.000000,16275.000000,16325.000000,16325.000000,3290878
2011-01-26,16380.000000,16720.000000,16365.000000,16700.000000,16700.000000,2273580
2011-01-27,16740.000000,16820.000000,16665.000000,16745.000000,16745.000000,2223037
2011-01-28,16710.000000,16795.000000,16500.000000,16650.000000,16650.000000,3281283
2011-01-31,16320.000000,16430.000000,16110.000000,16150.000000,16150.000000,4018394
2011-02-01,16300.000000,16315.000000,16100.000000,16150.000000,16150.000000,1746067
2011-02-07,16470.000000,16665.000000,16245.000000,16245.000000,16245.000000,3041559
2011-02-08,16370.000000,16380.000000,16000.000000,16030.000000,16030.000000,2993725
2011-02-09,16095.000000,16110.000000,15600.000000,15640.000000,15640.000000,3965794
2011-02-10,15610.000000,15615.000000,15135.000000,15180.000000,15180.000000,5222398
2011-02-11,15180.000000,15330.000000,14640.000000,14695.000000,14695.000000,6047689
2011-02-14,14905.000000,15220.000000,14770.000000,15150.000000,15150.000000,4002752
2011-02-15,15185.000000,15435.000000,14985.000000,15120.000000,15120.000000,4132204
2011-02-16,15050.000000,15320.000000,14860.000000,14875.000000,14875.000000,3390890
2011-02-17,14950.000000,15100.000000,14460.000000,14640.000000,14640.000000,6143574
2011-02-18,14770.000000,15170.000000,14730.000000,15145.000000,15145.000000,4192495
2011-02-21,15170.000000,15175.000000,14785.000000,14965.000000,14965.000000,4086272
2011-02-22,14730.000000,14755.000000,14400.000000,14475.000000,14475.000000,6363851
2011-02-23,14380.000000,14650.000000,14335.000000,14480.000000,14480.000000,4180406
2011-02-24,14435.000000,14580.000000,14260.000000,14275.000000,14275.000000,5209708
2011-02-25,14310.000000,14435.000000,14205.000000,14425.000000,14425.000000,3816705
2011-02-28,14350.000000,14360.000000,14120.000000,14150.000000,14150.000000,5373455
2011-03-02,14000.000000,14120.000000,13870.000000,13940.000000,13940.000000,5082929
2011-03-03,14050.000000,14505.000000,14040.000000,14505.000000,14505.000000,3589650
2011-03-04,14720.000000,15155.000000,14705.000000,15090.000000,15090.000000,4577787
2011-03-07,14990.000000,15050.000000,14600.000000,14600.000000,14600.000000,4623075
2011-03-08,14575.000000,15045.000000,14550.000000,14855.000000,14855.000000,4224695
2011-03-09,15040.000000,15185.000000,14800.000000,14855.000000,14855.000000,5418570
2011-03-10,14850.000000,14905.000000,14465.000000,14585.000000,14585.000000,5713100
2011-03-11,14285.000000,14405.000000,14090.000000,14150.000000,14150.000000,7427374
2011-03-14,14160.000000,14530.000000,13935.000000,14530.000000,14530.000000,6743712
2011-03-15,14470.000000,14745.000000,13550.000000,13900.000000,13900.000000,16786174
2011-03-16,14145.000000,14465.000000,14005.000000,14360.000000,14360.000000,9060993
2011-03-17,13945.000000,14480.000000,13850.000000,14430.000000,14430.000000,8059027
2011-03-18,14560.000000,14825.000000,14380.000000,14695.000000,14695.000000,7818967
2011-03-21,14740.000000,14955.000000,14705.000000,14930.000000,14930.000000,5421186
2011-03-22,15075.000000,15100.000000,14955.000000,15065.000000,15065.000000,4882222
2011-03-23,15080.000000,15220.000000,14950.000000,15045.000000,15045.000000,4377358
2011-03-24,15140.000000,15460.000000,15130.000000,15455.000000,15455.000000,4516590
2011-03-25,15700.000000,15815.000000,15630.000000,15790.000000,15790.000000,4183060
2011-03-28,15815.000000,15850.000000,15720.000000,15815.000000,15815.000000,3026535
2011-03-29,15750.000000,16050.000000,15745.000000,16050.000000,16050.000000,4176929
2011-03-30,16100.000000,16570.000000,16080.000000,16420.000000,16420.000000,4224972
2011-03-31,16555.000000,16580.000000,16430.000000,16580.000000,16580.000000,3883467
2011-04-01,16580.000000,16835.000000,16570.000000,16810.000000,16810.000000,3676450
2011-04-04,16925.000000,16930.000000,16640.000000,16770.000000,16770.000000,4715341
2011-04-05,16770.000000,17005.000000,16670.000000,16990.000000,16990.000000,4540789
2011-04-06,16975.000000,17115.000000,16805.000000,16890.000000,16890.000000,5430185
2011-04-07,16970.000000,17035.000000,16675.000000,16795.000000,16795.000000,6568771
2011-04-08,16740.000000,17040.000000,16720.000000,16835.000000,16835.000000,6944565
2011-04-11,16820.000000,16940.000000,16660.000000,16755.000000,16755.000000,4680716
2011-04-12,16685.000000,16685.000000,16220.000000,16235.000000,16235.000000,6470734
2011-04-13,16210.000000,16730.000000,16080.000000,16730.000000,16730.000000,5159248
2011-04-14,16715.000000,17030.000000,16500.000000,17000.000000,17000.000000,7770460
2011-04-15,16955.000000,17065.000000,16790.000000,17010.000000,17010.000000,5126196
2011-04-18,17090.000000,17105.000000,16790.000000,16925.000000,16925.000000,6611789
2011-04-19,16640.000000,16885.000000,16540.000000,16685.000000,16685.000000,7736324
2011-04-20,16910.000000,17495.000000,16910.000000,17485.000000,17485.000000,5702997
2011-04-21,17800.000000,18355.000000,17785.000000,18100.000000,18100.000000,6605760
2011-04-22,18070.000000,18150.000000,17990.000000,18045.000000,18045.000000,4369181
2011-04-25,18075.000000,18300.000000,18030.000000,18220.000000,18220.000000,4109982
2011-04-26,18200.000000,18290.000000,18000.000000,18095.000000,18095.000000,4916265
2011-04-27,18335.000000,18590.000000,18015.000000,18140.000000,18140.000000,6719376
2011-04-28,18290.000000,18425.000000,17940.000000,18105.000000,18105.000000,5754507
2011-04-29,18155.000000,18285.000000,17755.000000,17890.000000,17890.000000,6676369
2011-05-02,17990.000000,18590.000000,17990.000000,18575.000000,18575.000000,6012411
2011-05-03,18515.000000,18550.000000,17975.000000,18055.000000,18055.000000,7430897
2011-05-04,18055.000000,18075.000000,17660.000000,17670.000000,17670.000000,6815076
2011-05-06,17310.000000,17350.000000,16975.000000,17095.000000,17095.000000,7226821
2011-05-09,17195.000000,17290.000000,16865.000000,16890.000000,16890.000000,6371765
2011-05-11,17140.000000,17295.000000,16995.000000,17275.000000,17275.000000,5709217
2011-05-12,16990.000000,17080.000000,16650.000000,16650.000000,16650.000000,7402955
2011-05-13,16830.000000,16830.000000,16325.000000,16520.000000,16520.000000,7228900
2011-05-16,16330.000000,16400.000000,16180.000000,16240.000000,16240.000000,4034833
2011-05-17,16100.000000,16340.000000,16100.000000,16230.000000,16230.000000,4437463
2011-05-18,16350.000000,16810.000000,16300.000000,16795.000000,16795.000000,4492554
2011-05-19,16820.000000,16865.000000,16100.000000,16130.000000,16130.000000,7819518
2011-05-20,16220.000000,16410.000000,16040.000000,16385.000000,16385.000000,5999832
2011-05-23,16200.000000,16245.000000,15580.000000,15585.000000,15585.000000,8437620
2011-05-24,15540.000000,15730.000000,15500.000000,15595.000000,15595.000000,6535100
2011-05-25,15710.000000,15915.000000,15165.000000,15245.000000,15245.000000,8041125
2011-05-26,15520.000000,16175.000000,15515.000000,16135.000000,16135.000000,6658736
2011-05-27,16015.000000,16445.000000,15990.000000,16200.000000,16200.000000,9554598
2011-05-30,16395.000000,16500.000000,15985.000000,16090.000000,16090.000000,6953060
2011-05-31,16190.000000,17055.000000,16180.000000,16915.000000,16915.000000,9380084
2011-06-01,17000.000000,17045.000000,16725.000000,16910.000000,16910.000000,7990368
2011-06-02,16400.000000,16645.000000,16160.000000,16395.000000,16395.000000,9184888
2011-06-03,16505.000000,16665.000000,16370.000000,16420.000000,16420.000000,6163947
2011-06-07,16200.000000,16295.000000,16045.000000,16250.000000,16250.000000,4094935
2011-06-08,16295.000000,16330.000000,15710.000000,15885.000000,15885.000000,9486917
2011-06-09,15770.000000,15900.000000,15600.000000,15720.000000,15720.000000,6063142
2011-06-10,15925.000000,15950.000000,15225.000000,15275.000000,15275.000000,8962190
2011-06-13,15045.000000,15445.000000,15025.000000,15345.000000,15345.000000,6878268
2011-06-14,15285.000000,15910.000000,15220.000000,15800.000000,15800.000000,9083342
2011-06-15,15935.000000,15995.000000,15540.000000,15900.000000,15900.000000,8893255
2011-06-16,15480.000000,15640.000000,15175.000000,15210.000000,15210.000000,12481509
2011-06-17,15360.000000,15410.000000,14645.000000,14950.000000,14950.000000,13941729
2011-06-20,15005.000000,15140.000000,14740.000000,14740.000000,14740.000000,10135414
2011-06-21,14940.000000,15270.000000,14750.000000,15200.000000,15200.000000,12420492
2011-06-22,15500.000000,15630.000000,15380.000000,15455.000000,15455.000000,8715143
2011-06-23,15350.000000,15435.000000,15190.000000,15255.000000,15255.000000,9002483
2011-06-24,15300.000000,15830.000000,15300.000000,15820.000000,15820.000000,8503689
2011-06-27,15590.000000,15620.000000,15285.000000,15440.000000,15440.000000,12906819
2011-06-28,15745.000000,15930.000000,15380.000000,15380.000000,15380.000000,11708099
2011-06-29,15860.000000,15945.000000,15705.000000,15885.000000,15885.000000,11287169
2011-06-30,16040.000000,16040.000000,15815.000000,15915.000000,15915.000000,9770518
2011-07-01,16260.000000,16450.000000,16190.000000,16325.000000,16325.000000,6651892
2011-07-04,16615.000000,16825.000000,16605.000000,16720.000000,16720.000000,6210080
