Date,Open,High,Low,Close,Adj Close,Volume
2000-04-03,365100.000000,366000.000000,318000.000000,335000.000000,185093.015625,208000
2000-04-04,310000.000000,334500.000000,297000.000000,315100.000000,174097.921875,399000
2000-04-05,315100.000000,315100.000000,315100.000000,315100.000000,174097.921875,0
2000-04-06,314900.000000,327000.000000,303000.000000,305000.000000,168517.531250,237000
2000-04-07,310000.000000,335000.000000,310000.000000,334800.000000,184982.468750,196000
2000-04-10,360000.000000,380000.000000,351000.000000,379000.000000,209403.718750,289000
2000-04-11,369000.000000,379000.000000,355000.000000,379000.000000,209403.718750,189000
2000-04-12,357000.000000,360000.000000,345000.000000,350000.000000,193380.703125,262000
2000-04-13,350000.000000,350000.000000,350000.000000,350000.000000,193380.703125,0
2000-04-14,321000.000000,330000.000000,308000.000000,310000.000000,171280.046875,322000
2000-04-17,263600.000000,288000.000000,263500.000000,263500.000000,145588.078125,566000
2000-04-18,299900.000000,300000.000000,265000.000000,280000.000000,154704.546875,606000
2000-04-19,305000.000000,310000.000000,288000.000000,294000.000000,162439.781250,659000
2000-04-20,294000.000000,294000.000000,294000.000000,294000.000000,162439.781250,0
2000-04-21,294000.000000,294000.000000,294000.000000,294000.000000,162439.781250,0
2000-04-24,305000.000000,326000.000000,301000.000000,302000.000000,166859.953125,389000
2000-04-25,290000.000000,298000.000000,283000.000000,290000.000000,160229.734375,196200
2000-04-26,304500.000000,306000.000000,285000.000000,286000.000000,158019.703125,279900
2000-04-27,262000.000000,280000.000000,261000.000000,271000.000000,149731.968750,355000
2000-04-28,278000.000000,297000.000000,278000.000000,295000.000000,162992.343750,360400
2000-05-01,295000.000000,295000.000000,295000.000000,295000.000000,162992.343750,0
2000-05-02,310000.000000,339000.000000,301000.000000,339000.000000,187303.078125,677600
2000-05-03,339000.000000,350000.000000,333000.000000,340000.000000,187855.546875,602300
2000-05-04,335000.000000,344000.000000,326000.000000,337000.000000,186198.015625,267900
2000-05-05,337000.000000,337000.000000,337000.000000,337000.000000,186198.015625,0
2000-05-08,349000.000000,360000.000000,343500.000000,350000.000000,193380.703125,341900
2000-05-09,350000.000000,350000.000000,350000.000000,350000.000000,193380.703125,0
2000-05-10,344000.000000,344000.000000,334000.000000,334000.000000,184540.468750,207200
2000-05-11,334000.000000,334000.000000,334000.000000,334000.000000,184540.468750,0
2000-05-12,336000.000000,339000.000000,323000.000000,328000.000000,181225.390625,222100
2000-05-15,319000.000000,326000.000000,311000.000000,316000.000000,174595.171875,171500
2000-05-16,315000.000000,332000.000000,315000.000000,332000.000000,183435.375000,237900
2000-05-17,342000.000000,344000.000000,325000.000000,325000.000000,179567.828125,252200
2000-05-18,315000.000000,340000.000000,313000.000000,340000.000000,187855.546875,330900
2000-05-19,350000.000000,388500.000000,337000.000000,381000.000000,210508.671875,696100
